13683260;39055;NULL;2013-11-09 07:43:09.000;2013-11-09 07:43:31.000;22;NULL;0
13683282;39055;NULL;2013-11-09 07:43:31.000;2013-11-09 07:53:07.000;576;NULL;0
13683306;39094;NULL;2013-11-09 07:43:54.000;2013-11-09 07:44:27.000;33;NULL;1
13683314;39054;NULL;2013-11-09 07:44:02.000;2013-11-09 07:44:25.000;23;NULL;0
13683337;39066;NULL;2013-11-09 07:44:24.000;2013-11-09 07:45:14.000;50;NULL;7
13683339;39054;NULL;2013-11-09 07:44:25.000;2013-11-09 07:53:05.000;520;NULL;0
13683342;39094;NULL;2013-11-09 07:44:27.000;2013-11-09 07:44:38.000;11;NULL;3
13683353;39094;NULL;2013-11-09 07:44:38.000;2013-11-09 07:46:32.000;114;NULL;1
13683388;39066;NULL;2013-11-09 07:45:14.000;2013-11-09 07:45:26.000;12;NULL;5
13683403;39066;NULL;2013-11-09 07:45:27.000;2013-11-09 07:55:02.000;575;NULL;5
13683435;39070;NULL;2013-11-09 07:46:02.000;2013-11-09 07:51:02.000;300;NULL;11
13683461;39068;NULL;2013-11-09 07:46:28.000;2013-11-09 08:04:11.000;1063;NULL;1
13683472;39094;NULL;2013-11-09 07:46:36.000;2013-11-09 07:54:32.000;476;NULL;3
13683556;39091;NULL;2013-11-09 07:48:00.000;2013-11-09 07:50:44.000;164;NULL;1
13683589;39052;NULL;2013-11-09 07:48:33.000;2013-11-09 07:49:19.000;46;NULL;3
13683634;39052;NULL;2013-11-09 07:49:19.000;2013-11-09 07:59:00.000;581;NULL;1
13683644;39058;NULL;2013-11-09 07:49:28.000;2013-11-09 07:50:05.000;37;NULL;0
13683681;39058;NULL;2013-11-09 07:50:05.000;2013-11-09 07:53:08.000;183;NULL;0
13683697;39057;NULL;2013-11-09 07:50:21.000;2013-11-09 07:50:40.000;19;NULL;0
13683716;39057;NULL;2013-11-09 07:50:40.000;2013-11-09 07:53:06.000;146;NULL;0
13683721;39091;NULL;2013-11-09 07:50:44.000;2013-11-09 07:51:09.000;25;NULL;3
13683738;39064;NULL;2013-11-09 07:51:02.000;2013-11-09 07:51:07.000;5;NULL;5
